"","ampl total power alpha zero","ampl total power beta zero","ampl total power delta zero","ampl total power gamma zero","ampl total power theta zero","approx entropy zero","betw cen e-icoh alpha zero","betw cen e-icoh beta zero","betw cen e-icoh delta zero","betw cen e-icoh gamma zero","betw cen e-icoh theta zero","betw cen e-plv alpha zero","betw cen e-plv beta zero","betw cen e-plv delta zero","betw cen e-plv gamma zero","betw cen e-plv theta zero","betw cen e-wpli alpha zero","betw cen e-wpli beta zero","betw cen e-wpli delta zero","betw cen e-wpli gamma zero","betw cen e-wpli theta zero","clust coef e-icoh alpha zero","clust coef e-icoh beta zero","clust coef e-icoh delta zero","clust coef e-icoh gamma zero","clust coef e-icoh theta zero","clust coef e-plv alpha zero","clust coef e-plv beta zero","clust coef e-plv delta zero","clust coef e-plv gamma zero","clust coef e-plv theta zero","clust coef e-wpli alpha zero","clust coef e-wpli beta zero","clust coef e-wpli delta zero","clust coef e-wpli gamma zero","clust coef e-wpli theta zero","correlation dimension zero","dfa exponent alpha zero","dfa exponent beta zero","dfa exponent delta zero","dfa exponent gamma zero","dfa exponent theta zero","higuchi fractal dim zero","hjorth activity zero","hjorth complexity zero","hjorth mobility zero","katz fractal dim zero","kurtosis ampl alpha zero","kurtosis ampl beta zero","kurtosis ampl delta zero","kurtosis ampl gamma zero","kurtosis ampl theta zero","life time alpha zero","life time beta zero","life time delta zero","life time gamma zero","life time theta zero","lyapunov exponent zero","lzc exhaustive zero","lzc primitive zero","mean ampl alpha zero","mean ampl beta zero","mean ampl delta zero","mean ampl gamma zero","mean ampl theta zero","microstate A zero","microstate B zero","microstate C zero","microstate D zero","microstate E zero","mod index alpha-beta zero","mod index alpha-gamma zero","mod index beta-gamma zero","mod index delta-alpha zero","mod index delta-beta zero","mod index delta-gamma zero","mod index delta-theta zero","mod index theta-alpha zero","mod index theta-beta zero","mod index theta-gamma zero","node str e-icoh alpha zero","node str e-icoh beta zero","node str e-icoh delta zero","node str e-icoh gamma zero","node str e-icoh theta zero","node str e-plv alpha zero","node str e-plv beta zero","node str e-plv delta zero","node str e-plv gamma zero","node str e-plv theta zero","node str e-wpli alpha zero","node str e-wpli beta zero","node str e-wpli delta zero","node str e-wpli gamma zero","node str e-wpli theta zero","permutation entropy zero","range asymmetry alpha zero","range asymmetry beta zero","range asymmetry delta zero","range asymmetry gamma zero","range asymmetry theta zero","range coef var alpha zero","range coef var beta zero","range coef var delta zero","range coef var gamma zero","range coef var theta zero","relative ampl alpha zero","relative ampl beta zero","relative ampl delta zero","relative ampl gamma zero","relative ampl theta zero","rqa determinism zero","rqa entropy zero","rqa laminarity zero","rqa max diagonal zero","rqa max vertical zero","rqa mean diagonal zero","rqa rte zero","rqa trapping time zero","sample entropy zero","skewness ampl alpha zero","skewness ampl beta zero","skewness ampl delta zero","skewness ampl gamma zero","skewness ampl theta zero","spectral entropy alpha zero","spectral entropy beta zero","spectral entropy delta zero","spectral entropy gamma zero","spectral entropy theta zero","std ampl alpha zero","std ampl beta zero","std ampl delta zero","std ampl gamma zero","std ampl theta zero","waiting time alpha zero","waiting time beta zero","waiting time delta zero","waiting time gamma zero","waiting time theta zero"
"node str e-icoh gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671371648856045,-0.0132211274271004,0.00927925642797863,0.0501473048292684,0.00471570460190281,0.12789238627772,0.0111110905494536,-0.010783538457368,-0.0107447777512636,0.0156126496951119,0.918720087594429,-0.0120958070060383,0.0274519587552663,-0.00116407767577795,0.0310983077693605,-0.0143068248443504,0.0302298688292854,-0.0083790704348565,-0.0146988056287495,0.0198445975689656,-0.0120566633607452,0.185122527057356,-0.014420668245633,-0.00311134748748126,-0.0263426887333042,0.0048976453469027,0.0755939046935243,-0.0281268529243305,0.0166505024829362,0.00801701111611193,0.0146958589483168,0.00749199139900554,0.00449922218703763,0.0145156064238902,0.0107933858664967,-9.66437295327994e-05,0.0239001636990421,-0.0227828457467781,-0.00811295771377826,-0.0120279794176186,0.038261500076305,-0.00358072696732679,-0.0111082731853148,-0.0243209557081715,0.00580579404412212,0.0737747460887778,-0.0265500666154386,0.00607768160227943,-0.0172436716897939,-0.00419719119346634,0.108367946892984,-0.0147439719836854,0.0175199426105687,-0.0180114023624221,0.0037036828974244,0.168847841134351,-0.0207808101531328
"node str e-icoh theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664530637100004,0.139732048717407,0.0235091134901112,0.0312694471580938,0.0278603286724919,0.415412002313602,0.267503842360891,0.00913480968323548,0.0327265872615161,-0.012776061446694,0.954500584925444,0.0805783052863519,0.0766032285992749,0.0318959478629069,-0.0115625466969666,-0.0132030854433039,0.0221153863190481,-0.0136421125772807,-0.0213782655425242,0.00229828795174649,-0.0120537160322435,0.100237680787965,0.0938904845293621,0.155010594551113,0.0944249364864579,0.0475868087365158,0.0694474284983863,0.105075660356218,0.00474626003287876,0.103227277825251,0.0961960881335103,0.0467007040769049,0.00906643725223278,0.0534358964583574,0.0662338433804387,0.0902596417990805,0.010024641804104,-0.0257528284659227,0.119142863102147,-0.0223776669412571,0.328796792777187,0.0828111873617794,0.15811328902334,0.102373268799575,0.0552607413069905,0.0466142602777802,0.0320480529519718,0.0136946773176417,0.0139522841748123,-0.0175061923767299,0.0902503487565462,0.0854033699394517,0.0567196957577502,-0.013254684303728,0.00391306870907336,0.151580341040381
"node str e-plv alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818037390235765,0.238418042810744,0.103958974971286,0.201862766761331,0.448370475128775,0.579806990500308,0.01054566898382,-0.0220006123932253,-0.000395646607373603,0.155137669078032,0.232945088959737,0.266284530294429,0.0766495923651642,0.0310640532461289,-0.00556949908598128,0.0596103310801124,0.0311126151043078,0.0713368447083449,0.00220484952717925,-0.0165651530554582,0.0226276796462697,0.540918855716439,0.288074307369355,0.274292418803026,0.148172403053238,0.0585206056447823,0.271308151074006,0.14372027912917,0.197718292929263,0.184955892156116,0.143333402363455,0.208470671168294,0.0801576378657092,0.0831394248304519,0.192759025259357,0.39141318510579,0.0368744819865922,0.200738402367907,0.00818388316124395,0.0608478203856517,0.461604910411351,0.299921810719388,0.288181214723485,0.152179703337212,0.085217590213452,0.19114920678091,0.0218819407892934,0.0283727229343598,0.0483116818726541,0.0865764842449565,0.457928661860892,0.106438467478998,0.0659306155861586,0.143441456134649,0.000249506116898253
"node str e-plv beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378027481776966,0.164818295793111,0.650429729685672,0.226012297377795,0.0567038341799433,0.0717034447912283,-0.0239223843431159,0.00384809728275945,0.0184705750517742,0.0776746159605111,-0.00313915802211889,0.0387121156843477,0.0364712400979497,0.0432013339399986,-0.00373948208792086,0.016631174326041,0.0649389891386476,0.0334828495719795,0.00977679587393645,0.0112710257415645,0.0370140492549161,-0.0053956552195811,0.0271759041783914,0.125474904555925,0.0443333021076468,0.0347499310464258,0.0420530167146959,0.0611434848112716,0.0340279930865621,0.0452084281916683,0.0432011939412398,0.0624607421020788,0.049684747096702,0.0642678676544872,0.0604119696447923,-0.00485081275011478,-0.0017671745168548,0.166372458575585,0.0102821725561828,0.0377154501870636,-0.00551120948367577,0.027949786786056,0.116662704068029,0.0456020056611174,0.00605217995499422,0.0169732824247415,0.0528828598207535,0.155161728340886,0.0146888241903675,0.0407924781904179,0.00770536694054351,0.059171631073149,0.0308394975709752,-0.0130627438713413
"node str e-plv delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370487315911921,0.201183547415848,0.374072374051617,0.0405570774125236,-0.0171125674844502,0.109848060429708,-0.0163753470151134,0.032124435104798,0.0136673664211881,-0.00158060058396065,0.0157335625652389,0.00748030363661534,-0.00370670708947902,0.0451309046156858,-0.0132568339962466,0.023302688776321,0.00520872582393792,-0.0213584843902121,0.00679883450158995,0.0214742810186099,0.0298890336249133,0.027402242423904,0.0172819383267678,0.0225153860835037,0.0341407509732729,0.011908344444983,0.036960703675345,0.0363928691364281,0.0110226390726157,0.00810054817035477,0.0116754602509998,0.0175729804486729,0.0256426616205258,-0.0118713390368996,0.00360523358332406,0.0277395794975884,0.00913787671601591,0.0453257933652499,0.024140749388099,0.0291207780972996,0.0261264857160655,0.0211365754618648,0.0209907748790399,0.0423828975851728,0.105696010768512,0.0574615048667488,0.0296692040784727,0.0428832433692984,0.00621943537600278,0.00748943490791131,0.0206212272449537,-0.000680696626276132,-0.00559204600248
"node str e-plv gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128525283852221,0.259070935921588,0.0831378868025281,-0.0110126168236886,-0.0212501882771494,0.119799604179301,0.023717897772605,0.0415157073985538,-0.00973615253192639,0.0224693761153536,0.0186350444697476,-0.00272850800969723,0.0324061499824493,-0.00610258616751609,0.0507975830464573,0.0213984483601638,0.00971130002820234,0.00353140439136546,0.0273945775289031,-0.0122197908840232,0.0164405029859591,0.0801815597312457,-0.0141467351926176,0.0265013223735787,-0.0158765413171239,0.0443193696071468,0.0217848897782877,0.022714110681341,-0.0120017429447557,0.0564798904018523,0.036354702541045,0.0395391578752388,0.0223354509474526,-0.00483509256295626,-0.00925009694441184,0.106897638730609,0.00982808777622315,0.0271271604730015,-0.0120474738726053,0.0182013702937135,0.0765375607219656,-0.0126496432115009,-0.00322737994849828,0.000426801416121567,0.0379959232420224,0.129923186901725,0.00461802792203139,0.0234395773375746,0.00894391235467015,0.0302739210415974,0.0125614927975378,-0.0103543721990464
"node str e-plv theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573462401797953,0.313897880234552,-0.00365108408555089,0.0206149611641495,-0.00713138651181966,0.456398575496677,0.0914527945957593,0.128061230925311,0.00701550097283871,-0.0165292091508123,0.00131343480045154,0.111040103814435,0.000158706477577843,-0.00920889216801509,-0.0123033108946941,-0.00786363121794086,0.0409320411605359,0.168947664426731,0.29306290502025,0.114372446499114,0.0634395336079318,0.088006087377745,0.149639735378125,0.01761749026593,0.14421441208924,0.132330094216377,0.063243384145734,0.029308455413498,0.0749297920970306,0.0861864451003821,0.099461123356225,0.039029144782672,0.000311404923242205,0.064178659149843,0.00705172370800583,0.266492120159645,0.12558438456938,0.291420048778641,0.120166826361166,0.0690121529513979,0.0678717132417703,0.0335468536651641,0.105488215816851,0.0252448786581002,0.0611722099794677,0.0840396970288784,0.152509485175517,0.117349935265988,-0.0180800289346976,0.0901866461139723,0.105888549906211
"node str e-wpli alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802425698812627,0.0206135147080881,-0.012516649223366,-0.00851008770400537,0.290466197624955,0.0466123033557065,0.11069522268022,0.0454123113770125,0.0277695381937995,-0.00271705212010302,-0.0167946631618784,0.0151824239761488,0.0251086276870664,0.000236795207497284,0.00548447144571497,0.0123150412009938,0.279506548542806,0.175448181989549,0.132911636532934,-0.00181449433129055,0.0127467359395157,0.0729659103565212,0.00787556053928488,0.0428994532403651,0.0425350604945533,0.0246002116297673,0.0380283107309093,-0.000351197241626825,-0.00120266392464174,0.0330000929319448,0.165638172496404,-0.0137038205791625,0.0812935260291282,0.00620850231784693,0.101444388761755,0.229178322163576,0.17814777137947,0.13953537743983,0.000472116302648886,0.0333066455625848,0.0379478794300108,0.00800404531408658,0.0179274669281002,0.0126801988155978,0.029080765252918,0.242009479262918,0.0658911472879533,0.0475839299425399,0.074172635538412,-0.00768007655674707
"node str e-wpli beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692815574798548,-0.0139909653934638,-0.0140728957380207,0.0143237207450591,-0.00294553101185271,-1.642511156563e-05,0.00567494566286171,0.0345229638583621,0.00690430441791964,-0.0080022618841429,-0.0124412499073403,-0.0256260486315396,0.0262949305423298,-0.0177509665646094,-0.00579810564600956,-0.00105761508833992,0.011339709524921,0.00552455861569079,-0.00567334791930722,0.0187442620164077,-0.0149614419087426,0.05432722460787,-0.012927074056951,-0.0139101225894979,-0.0109044360767264,0.0518366740090516,0.0048354747618878,-0.0113342674592278,-0.00520842362238033,-0.00596463535810959,0.00961371808177995,0.0193563393322376,0.0590527878210352,0.00173672392927521,-0.00963927915960331,0.00986138899787237,0.00986145438192972,-0.0072619647595908,0.0210138337294011,-0.00393993844239297,0.0122458795347987,0.00230320180184612,0.00538529408446783,-0.00663534720392356,0.0225626951107032,0.0176725202517255,0.0428717483664844,0.111491259149355,-0.005206376807505
"node str e-wpli delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490222875462229,0.0222378048728605,0.0381607717575408,-0.0071038766925913,-0.0104496780054951,-0.00673227767740531,-0.0190538690833958,-0.00415578109359385,-0.0292050748066929,0.00259133614407413,-0.0159163109262068,-0.0117852112527152,-0.00426851885487712,0.0040569105351413,-0.00393117320410712,-0.0164263793296289,0.025538575528337,-0.0120902426972241,-0.0118572655097458,-0.00284396384608953,-0.00686636664157176,-0.00406573145968362,-0.00244557566471271,-0.0119452132246874,-0.00910490229243891,0.00904921876800964,0.00116147440295426,-0.00760050901419294,-0.0132042838462799,0.0203577348357239,0.0194704969649201,0.0243493069097657,0.0122435655338239,-0.00825189901124389,-0.0148962917203211,0.0287863434674465,-0.0106621217264484,-0.013022338368388,-0.00524194835995239,0.0041375510775485,-0.00382691787904918,-0.0101424883065172,-0.0151263213525734,0.00384409013552516,-0.0181716370697664,0.040116143359732,-0.0205962730641429,-0.0154519223923826
"node str e-wpli gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777228191008898,-0.0125644009261338,0.0247279845552699,0.00053850317969436,0.0294836326328312,-0.0114031606943654,-0.0124359889756695,-0.00768215390194821,-0.0124740156245959,0.0125607669825376,-0.0123576284665815,0.0967635698154499,-0.0132969697027372,-0.00890115488180844,-0.0278893247471581,0.013196354413128,0.0758029873791795,-0.0223264663570972,0.0191616350154437,0.00245606357804661,0.0186674432961125,0.0107624423478803,0.00609494419800142,0.00777640004317408,0.0236746641875549,0.00674312890270714,0.0232197246381788,-0.0192443843689765,-0.0132627497592568,-0.0153868569308634,0.0534951725349256,0.000529900346712315,-0.0130329495600351,-0.025635452810251,0.0136725870016611,0.0737132198277232,-0.0201523357897476,0.00661643181803883,-0.0171604206873008,-0.00393049325576602,0.110776302629162,-0.00882169510336175,0.0123598206024812,-0.0214499663576716,0.00222382195984357,0.150073810461865,-0.0147927722383377
"node str e-wpli theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721622196896628,0.0682353393642289,0.0580927826468142,0.0245990522129061,-0.0153151509205927,-0.0221854600192034,0.014636944122103,-0.0181631057077265,-0.0180726765612577,0.00579449390065135,-0.0087936100268297,0.116512918967134,0.0796467371514859,0.150406825576089,0.0917133722430385,0.0385583225438628,0.0894832613524464,0.0927093813841204,0.00814646293682285,0.0913316421007097,0.0889963903968238,0.0487173094733266,0.010894406118268,0.0521934214900766,0.0657159721072523,0.0786397134016993,0.00680924710784751,-0.0216724013336681,0.110100878392863,-0.0215643162809157,0.360220849514001,0.0724073921326959,0.152372368836198,0.0979710623438874,0.0452257330371663,0.0641978387681798,0.0221387892599366,0.0123700140081884,0.00270162618486738,-0.0171015874339237,0.0849955623410425,0.0818294124755631,0.0562463563768921,-0.0158551172223629,0.00803939669982271,0.182033803178497
"permutation entropy zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991084422809015,0.402050587047902,0.106267770155129,0.0893893248160069,0.0212985703418205,0.0541336628034546,0.0528038236461471,-0.0052888468187014,0.106666731640858,0.00659731619523204,0.270401549387848,0.634283495976005,0.33620331065738,0.541415931937458,0.842439535952619,0.0354090786013775,0.894385799801375,0.634099558838651,0.801522758402143,0.783315135369344,0.666544497008541,0.69682314063463,0.570345331222815,0.605390497053254,0.949656913652502,0.308880859115476,0.0193761112400112,0.552317106108222,0.229620263885073,0.281086563785652,0.622490525722851,0.375250492051571,0.545883539137424,0.873529726455681,0.0355663694481245,0.681091058733566,0.214635568910972,0.272693759168983,0.0515354740235187,0.562932729953963,0.461462075680633,0.0469702136633945,0.0236079204719861,0.118088998062525,0.236982653160689
"range asymmetry alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975449480718192,0.125431795440379,-0.00867478479124131,-0.00550371454137217,0.316067275234011,0.313966068434988,0.0883232667209634,-0.0108815980980394,0.01154474151462,0.0140900808186628,0.505442403603937,0.313527091527293,0.333109841883909,0.24208083925516,0.0247631475166087,0.42322532924788,0.211977198812625,0.314964345122573,0.322617953218113,0.175875615257936,0.292296394682125,0.143681198021357,0.142010496382505,0.350344644769019,0.135141512939926,0.0105872084994717,0.318050282821719,-0.00494361517593258,0.163255022684421,0.382293626441099,0.331905817549285,0.351451343694786,0.264225430622652,0.0317305889051136,0.553649866973224,0.134407576192781,0.223153374718793,0.0278867037822954,0.399165077038999,0.254922277886553,0.16376761306456,-0.00387415463138143,0.11936507897923,0.0391195350211335
"range asymmetry beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895478757019821,-0.0130463860520789,0.0453890241172563,0.0099206975823398,0.015111011172136,0.216869205668214,-0.00403122384481249,-0.0015961095564842,0.0123038491174789,0.121767922842637,-0.0134490035360616,0.173799590192822,0.0899586735542669,0.0557043672164022,0.0822689235005395,0.135452416016333,0.0570236756378506,0.0390119222603401,0.0507090269233302,0.13145187108914,0.0434640899030584,0.0266608452987015,0.0715335065684696,0.0946631901056054,-0.0176414181702017,0.0841470974663858,-0.0122034897539417,0.0361648933264833,0.151034759808615,-0.00931309027592486,0.174201310981357,0.0914905504056273,0.0598308341871838,0.0921691866721291,0.0998309943131652,0.0286090363682868,0.0164784755284329,0.0336954177681534,0.0812945621442965,0.0287851136310841,-0.0194945319888895,0.0378803616463975,0.0068359466410667
"range asymmetry delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967567722602602,-0.0118578401746024,0.0167475100118842,0.0435939997507913,0.181507401961405,0.829915932573126,0.0125506433139347,0.267156655260134,0.0166201408684904,0.0960314685315436,0.0308974157982308,0.134449413687147,0.225151964868177,0.111452824887151,0.0252687366854241,0.159771890710432,0.171756426050647,0.206102278001132,0.0161500833413391,0.263141801481976,0.271626992133283,0.141537187193008,-0.0117202872800077,0.102843352356526,0.0669778009227171,0.00113327422431529,0.0743438702720842,0.0275382013692765,0.0953187693591049,0.0240893468336203,0.136601850840214,0.210422386180612,0.039306364208747,-0.00354169035188707,0.0817136966403013,0.00069889080952723,0.150633782297676,0.00708967992560004,0.00185968664147935,0.534741347428801,0.00402017453060423,0.378266624038321
"range asymmetry gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892053967641386,0.0378239743203725,0.0824726808957115,0.0481126908827164,0.000126767352538351,0.384922680695422,0.0138565880291486,-0.00599895238496493,-0.0166796529670906,0.0115129967494699,0.0368016715304434,-0.0117443450912748,-0.00906673536891443,0.0164242368545607,-0.00154458329088328,-0.00594720029955977,0.0294604024814944,0.0102407741009193,0.0451760773199187,0.0175603077460259,0.0019417814230587,0.024067217564881,0.00558541823046594,-0.00996649879828585,0.019955716145542,-0.0266959752581241,0.00708228948309595,-0.0170892209111352,0.0053668545457669,0.0283132002272115,-0.0105225240097827,-0.018309400766989,0.01216856334501,-0.0121091388763415,0.0208264640967945,-0.0154984318121903,0.0101264183460184,0.0698685142213373,0.00431379818118135,0.0110244676293126,-0.0182652575079712
"range asymmetry theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94076386326497,0.385527161923745,0.101429326850406,0.0167779881255597,0.0225799118513386,0.270866118234191,0.0512370238617185,0.0730643980734503,0.0235177160056677,0.0351963458935447,0.000457593912303244,0.0699513642881132,0.0228912036290071,0.0477716606145756,0.0384962911898941,0.0208305083386804,0.0370616484533811,0.0452889884189437,0.0218012354298935,0.0437977861582113,-0.0168954637722906,-0.0325375874821537,0.0171210249158936,-0.00050652918592388,0.00369837009342947,0.0099659333465431,0.0752482830406097,0.0231078371128578,0.0372697601555136,-0.000508222205140778,0.0611343991714963,0.0071148907113541,0.00777045000707792,0.00951088835621462,0.044445410288947,0.0105155072784653,0.206379726419291,0.00791671863729457,0.0356851301727162,0.0277026946694775
"range coef var alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982676683810056,0.309109598904727,0.0138775463194013,0.090730846924608,0.262910733215147,0.0411738227707256,0.00149977140620399,0.0324975983142152,0.0386618563621901,0.00555552045997534,0.0344518217313115,0.0457591366985222,0.0191840622311405,0.0187224295303421,0.060872675393117,0.0488090102993754,0.0543426338598641,0.0430204684708543,0.0373108355488773,0.0195774182616716,-0.0122144046508903,0.0295390142838785,0.00139614214921853,-0.0103597956524655,0.0306501973216625,0.00188034176898313,0.0327584380850706,0.0382457771571952,0.00309030990484401,0.101214819283756,0.0603307977545398,0.0616249041219175,0.024925508803484,0.0426079511294114,0.0879023465607654,0.304221477308891,0.0253229452058579,0.0282596918172495,0.0548457877637091
