"","ampl total power alpha zero","ampl total power beta zero","ampl total power delta zero","ampl total power gamma zero","ampl total power theta zero","approx entropy zero","betw cen e-icoh alpha zero","betw cen e-icoh beta zero","betw cen e-icoh delta zero","betw cen e-icoh gamma zero","betw cen e-icoh theta zero","betw cen e-plv alpha zero","betw cen e-plv beta zero","betw cen e-plv delta zero","betw cen e-plv gamma zero","betw cen e-plv theta zero","betw cen e-wpli alpha zero","betw cen e-wpli beta zero","betw cen e-wpli delta zero","betw cen e-wpli gamma zero","betw cen e-wpli theta zero","clust coef e-icoh alpha zero","clust coef e-icoh beta zero","clust coef e-icoh delta zero","clust coef e-icoh gamma zero","clust coef e-icoh theta zero","clust coef e-plv alpha zero","clust coef e-plv beta zero","clust coef e-plv delta zero","clust coef e-plv gamma zero","clust coef e-plv theta zero","clust coef e-wpli alpha zero","clust coef e-wpli beta zero","clust coef e-wpli delta zero","clust coef e-wpli gamma zero","clust coef e-wpli theta zero","correlation dimension zero","dfa exponent alpha zero","dfa exponent beta zero","dfa exponent delta zero","dfa exponent gamma zero","dfa exponent theta zero","higuchi fractal dim zero","hjorth activity zero","hjorth complexity zero","hjorth mobility zero","katz fractal dim zero","kurtosis ampl alpha zero","kurtosis ampl beta zero","kurtosis ampl delta zero","kurtosis ampl gamma zero","kurtosis ampl theta zero","life time alpha zero","life time beta zero","life time delta zero","life time gamma zero","life time theta zero","lyapunov exponent zero","lzc exhaustive zero","lzc primitive zero","mean ampl alpha zero","mean ampl beta zero","mean ampl delta zero","mean ampl gamma zero","mean ampl theta zero","microstate A zero","microstate B zero","microstate C zero","microstate D zero","microstate E zero","mod index alpha-beta zero","mod index alpha-gamma zero","mod index beta-gamma zero","mod index delta-alpha zero","mod index delta-beta zero","mod index delta-gamma zero","mod index delta-theta zero","mod index theta-alpha zero","mod index theta-beta zero","mod index theta-gamma zero","node str e-icoh alpha zero","node str e-icoh beta zero","node str e-icoh delta zero","node str e-icoh gamma zero","node str e-icoh theta zero","node str e-plv alpha zero","node str e-plv beta zero","node str e-plv delta zero","node str e-plv gamma zero","node str e-plv theta zero","node str e-wpli alpha zero","node str e-wpli beta zero","node str e-wpli delta zero","node str e-wpli gamma zero","node str e-wpli theta zero","permutation entropy zero","range asymmetry alpha zero","range asymmetry beta zero","range asymmetry delta zero","range asymmetry gamma zero","range asymmetry theta zero","range coef var alpha zero","range coef var beta zero","range coef var delta zero","range coef var gamma zero","range coef var theta zero","relative ampl alpha zero","relative ampl beta zero","relative ampl delta zero","relative ampl gamma zero","relative ampl theta zero","rqa determinism zero","rqa entropy zero","rqa laminarity zero","rqa max diagonal zero","rqa max vertical zero","rqa mean diagonal zero","rqa rte zero","rqa trapping time zero","sample entropy zero","skewness ampl alpha zero","skewness ampl beta zero","skewness ampl delta zero","skewness ampl gamma zero","skewness ampl theta zero","spectral entropy alpha zero","spectral entropy beta zero","spectral entropy delta zero","spectral entropy gamma zero","spectral entropy theta zero","std ampl alpha zero","std ampl beta zero","std ampl delta zero","std ampl gamma zero","std ampl theta zero","waiting time alpha zero","waiting time beta zero","waiting time delta zero","waiting time gamma zero","waiting time theta zero"
"mod index delta-theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127314629712411,0.00321237874052049,0.0948755533314829,0.442336871828947,0.651003754730411,0.166764500705929,0.553108322894022,0.325220648021942,0.284063292408991,0.561210359724048,0.66088975596389,0.521304160335571,0.00707681882880196,0.322680184034894,0.586638826401298,0.378170275288739,0.523713643625091,0.270788006927455,0.0263038595630851,0.825954435821255,0.0191488157236802,0.0736378471944334,0.0806311040840029,3.30574687623653e-08,0.0937361185246812,0.304154842188766,0.0164349407694295,0.436953050339911,0.000363251159529732,0.000688197731693263,0.162882267707298,5.49910865028647e-05,0.0455470620573932,0,0.341860739906448,1.10028880961899e-06,0.402710030854479,0.395337143710937,0.0388907461351113,1.1818363230276e-06,0.337049177847192,0.354966306400685,0.154656657251795,1.15572876824288e-08,0.131386403242472,0,0.479139285302652,0.458466191568165,1.47367626077699e-05,0.189393012751997,1.73003959273998e-05,0.0514959231507859,0,0.000919207453055404,1.18580549950398e-05,0.534196945536269,0.443828699005545,0.614805287671223,7.52523310332265e-09,0.0165575944762992,0.656854256250009,0.255477121943327,0.34799045061409
"mod index theta-alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120238725766229,0.454325271895346,0.729236228400709,0,0,0.139730955599498,0.0975291534468449,0.0346422038684594,0,0,0.18660614391731,0.161953485017629,0.643181226208077,0,0,0,0.000102167405333309,0.191948584636424,0.658843995267112,0.00149899865874792,0.0430664075043088,0.580419449879478,0.105684374707451,0.575111745530655,0,0,0,0,0,0.100665162365933,0,0,0,0,0,0,0,0,0,0,0.457400288360674,0,0.179206111686308,0,0,0,0,0,0.249259615652904,0,0.00945119845116604,0.0553536115617249,0.504326491179854,0,0,2.69403155339631e-08,0.835586456364003,8.77509555090583e-05,0
"mod index theta-beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310969764475755,0.605695545060588,0.690130200264885,0.592853010320506,0,2.34106067864559e-10,0.261734605045942,0.15062225529874,0.224163244535509,2.59403609703668e-12,0.00118727160318521,0.60978205177998,0.452358513641176,0.421046360586223,0,0,0,2.19110125154742e-07,0.00898493740545769,0.607989530800915,0.292226406630212,0.361111824479095,0.637655013409518,0.000401843870089902,0.607961693459313,0,0,0,0,0,0.099228214576352,0,0,0,0,0,0,0,0,0,0,0.508628569230798,0,0.00244952854210667,0,0,0,0,0,0.242862582973086,0,9.29262378157603e-09,0.000136870620377039,0.338826725437579,0,0,0.119760590519228,0.582850254961995,4.21424807495185e-07,0
"mod index theta-gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05814831769169e-06,0.257392871231388,0.538304029975886,0.72584509541535,0,2.23154827949656e-14,0.120616214019575,0.0173509026489,0.121601016828061,0,1.99742002138237e-06,0.299718526970741,0.159037418421874,0.63766963362695,0,0,0,0.00223412326028849,0.00116628596825841,0.773597088216356,0.0735341292131901,0.316552729721997,0.660182861786291,7.31564075029389e-05,0.402667829464935,0,0,0,0,0,0.00847189571241724,0,0,0,0,0,0,0,0,0,1.99218419538738e-12,0.469301170370215,0,2.87547763377916e-14,0,0,0,0,0,0.0984307067522472,0,9.40447322239635e-08,0.000441058825371043,0.302813818543899,0,0,0.0223188282899929,0.680113616268848,0.236026098494979,0
"node str e-icoh alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166580904799794,0.692143404076571,0.66086071967804,0,0,0.0287372771594439,0.0967727281843225,0.00154253269199178,0,0,0.0706312310517827,0.728848735442881,0.574793328780532,0,0.128128282627999,0.00022376452001438,0.122308560014279,0.227284781831002,0.590743204505737,0.766085259897488,0.193991368389666,0.267553597190735,0.632442146612105,0.405287822170774,0.164410040745326,0,3.31845662060459e-11,1.50887901151364e-06,0.667949767997427,0.452933993326705,0.0194659433095199,0.547692605072462,0.111984817030477,0.110353015984489,0.217592177610802,0.210150706722352,0.509075986010066,0.500395125377279,0.224716488588793,6.75167782793196e-08,0.662245926871109,0.00987371766717438,0.462993692800585,2.21787170850973e-07,2.22044604925031e-16,3.04340996848396e-11,6.26704320438876e-07,0.640916039956285,0.20867874932102,0.240893807013006,0.261464182160182,0.172966866824765,0.279780771831752,0.206086794128286,2.22044604925031e-16,0.00460172764241285,0.0842068644182771,0.0175160757828423,0.585396276155906
"node str e-icoh beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843756602313768,0.646548444936376,0.122163193411037,0.33833765287746,0.0229681704638184,0.549951053493565,0.589140804459222,0.399855346699243,0.318178087559996,0,0.778201586265135,0.690163635356451,0.0765020462536075,0.632114114485694,0.402726015637908,0.431633918097009,0.208604516866855,0.303998293786948,0.64165014625202,0.775573884870796,0.767457872889767,0.293906958959793,0.681296152049022,0.73122587207674,0.502642078843521,0.299071393592479,0.437846304512561,0.705240416616113,0.438619524732024,0.769129707593449,0.0259937773942462,0.764952433962522,0.763834659892521,0.762369442518729,0.0390143801639128,0.628848833420851,0.805080437977434,0.661351965682461,0.521991433393552,0.440218920097049,0.27144990645593,0.00109944164155618,0.334046751647023,0.612200770025765,0.32354819193826,0.382416543167692,0.720628294159628,0.406746127807048,0.633686559784165,0.299994662717412,0.47816612526765,0.445460397903552,0.585573489478512,0.24370362983225,0.189386584462241,0.193720373407803,8.06053002122553e-11,0.734475863226558
"node str e-icoh delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154904999735325,0.113904525784902,0.779359500733694,0.74589379800305,0.000719682588567139,0.78004570344058,0.179080779097621,0.646340251636969,0.808852555147253,0,0.102462938190825,0.0835628898585153,0.689561243600489,0.809272620024728,0.758582297116194,0.830703028923531,0.654018384011854,0.868289192915377,0.510291379376408,0.680833019084097,0.744280294815963,0.803190346042858,0.522665452661619,0.623800447273822,0.769815610654899,0.242346132824277,0.71753453374326,0.182675904061601,0.599017805367194,0.685831525889853,0.653353067615086,0.532045546495713,0.584620350203056,0.713287762340342,0.381217487691521,0.462020003828279,0.682928290696747,0.582252090766004,0.0560962969342764,0.377193980039296,0.396668207607159,0.607858799236114,0.629931124565151,0.743404503742462,0.196750598048719,0.707952499309219,0.174150590904716,0.769849235204021,0.668014050119105,0.694152995966603,0.659369907708737,0.834802269319927,0.320899719963352,0.79020904228496,0.205126071206438,0.745358976350176,0.833071744213883
"node str e-icoh gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717210281663552,0.343379888510357,0.0146058709345258,0.418813045000219,1.19752380234317e-08,0.314594665405266,0.680333835030367,0.679731441748054,0.248721551731445,0,0.700439581194355,0.116395287065051,0.520172767172643,0.0882256946934423,0.732950723533122,0.0944237836169897,0.642121255646012,0.738523046516599,0.194214703970633,0.699848198837981,2.22044604925031e-16,0.734575252827664,0.553776988260351,0.873889132874343,0.415726800896845,0.000501323694896083,0.889249582916712,0.234646771943915,0.363769955350054,0.26151861929292,0.372369896468283,0.422491716014949,0.264073834962244,0.319513198657179,0.501675486656791,0.149454736910267,0.838961769502868,0.637794433784866,0.699414507072361,0.0481227676773079,0.561828874939172,0.685361860136607,0.854759975036667,0.40040312645839,0.000662762387366067,0.875747120444579,0.395843921321575,0.773195484619166,0.572364653402013,1.16053854826159e-06,0.739161268463348,0.223203000445857,0.78312265711205,0.436065981033013,7.30526750203353e-14,0.816781262362568
"node str e-icoh theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22836884897515e-10,0.153443977839402,0.0870408431418638,0.112955770858975,0,0,0.345691630655421,0.0774295115818208,0.710631453019074,0,0.000226266330703218,0.000428285116804705,0.0828046168847533,0.692338189561316,0.716944992475479,0.168230044094123,0.723366316923707,0.823591424021968,0.46022116829305,0.699803649238272,6.29769533833091e-06,2.16410414016766e-05,6.12310202541266e-12,1.95610418807224e-05,0.0192661815692564,0.00125714285737633,2.33668732607661e-06,0.418294381613534,3.43050428042169e-06,1.3941475054291e-05,0.0211490829738281,0.346787885272751,0.0100676404679482,0.00197905979164326,4.23976356265232e-05,0.331545140389836,0.868498838167385,1.01759670023682e-07,0.834620268555014,0,0.000156131454051911,2.34512409491572e-12,4.08755861136534e-06,0.00812402235208687,0.0213408274011551,0.0817999044761444,0.27586966603088,0.272140453065237,0.776618521894779,4.24693477563132e-05,0.000100340274601152,0.00681543364339676,0.717703384056401,0.432485253155407,1.73007164150363e-11
"node str e-plv alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94902919384388e-06,0,0,0,0.323370411812483,0.830512786303886,0.506858902571467,5.88928905642661e-12,0,0,0.000425179657475239,0.0884642855486586,0.595623442670124,0.00476011948283195,0.0881261827350842,0.000954514946571505,0.461833359273698,0.764212625443165,0.162691978774618,0,0,0,4.74433825559117e-11,0.00545912917146674,0,1.71198721865551e-10,0,2.22044604925031e-16,1.91042071051584e-10,0,0.000242401284252569,0.000147730869179408,0,0,0.0544678858075058,0,0.361050616505824,0.00406396585103819,0,0,0,1.44535494683851e-11,0.000103613055570495,0,0.170793393167013,0.108743460596613,0.0178335921213965,8.18127650609179e-05,0,1.75332977736531e-06,0.00206368328604678,1.85284676490483e-10,0.495674450737541
"node str e-plv beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76001443921814e-13,0,0,0.00682859562405169,0.000904180843343205,0.850769847774404,0.433595757559119,0.211061946151093,0.000361632877404761,0.554254710743978,0.0461935048900556,0.0564316547781502,0.0301719888699571,0.56454660414984,0.234904804466798,0.00236382618663722,0.0727698544554115,0.335462383996963,0.312130948149362,0.0538009212314199,0.592693831092079,0.118762029774251,2.19504106002688e-08,0.0269565258474466,0.0654477908416333,0.0337521573488093,0.00391175175199687,0.0695462904723076,0.0246711434463226,0.0301724053832434,0.00329381198218692,0.0153678333369287,0.00258880165329911,0.00429801666555052,0.583479270273726,0.530607061164286,1.65867319878998e-13,0.32749424394217,0.0505463699101838,0.594641736193389,0.112212084766582,1.81717272673687e-07,0.0236975590407518,0.396270957097858,0.230360857353356,0.0107316722769408,5.84599035846622e-12,0.261618103938544,0.0380769341698942,0.368866802345534,0.00503131836901738,0.0900402764380199,0.714877346501251
"node str e-plv delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389325956344211,0.771474991880889,8.41631157766365e-07,0.76166515864791,0.0812988469512372,0.276266494656761,0.527381017413362,0.247059007413792,0.37256208856972,0.563985773996745,0.0248668126769773,0.717734958674101,0.155577952020624,0.410462083866663,0.82336853976294,0.383821434780754,0.175329248397047,0.0969420646821286,0.116819041054605,0.226303718878664,0.163895655097113,0.0688934507667294,0.30239737472469,0.0540550822515636,0.0568197110933928,0.31596077394007,0.362407772425481,0.305938383394131,0.222515331090392,0.132525250100865,0.697041185737636,0.437751402706143,0.113965151805594,0.345642485352047,0.0243773714814357,0.147035113145687,0.102798351759608,0.128068436183031,0.179144003293129,0.18080698358171,0.0326896049765402,2.05120262308789e-06,0.00622436032979778,0.0985922162386954,0.031130710650857,0.393472484802918,0.372411932375942,0.18506512640817,0.511799371722037,0.596003014193961
"node str e-plv gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01995154544454e-08,0,0.000147769226215066,0.683884276225567,0.822145161167165,8.71041592187538e-08,0.151305408822925,0.0355435154217785,0.663893518197743,0.164390500000986,0.20900137294373,0.547193034590997,0.0794708234496861,0.604572995540173,0.0135897418921468,0.176181349275877,0.336500570525247,0.439016078118855,0.116884469398017,0.702309238106184,0.237458661774586,0.000241455723327455,0.730657810478778,0.124687870697687,0.754899250050913,0.026994292246211,0.171866373472476,0.161769446393268,0.699017572883411,0.00701683355622151,0.0570094530526946,0.0428144306814351,0.165836389863169,0.583212697589874,0.65615390780958,1.59035370783656e-06,0.33465022184209,0.119183435716747,0.699709287588799,0.214460262026119,0.000432719548082883,0.708749758820233,0.555769641121813,0.492601059413334,0.0492896460236838,7.13555803333321e-09,0.420472000324674,0.154160653378215,0.348755602336307,0.0941018513260653,0.292565699405418,0.673637832297072
"node str e-plv theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563033685964849,0.185137860414382,0.62168595475351,0,3.40826056957066e-05,1.14741685042219e-08,0.380230485446208,0.763731361591252,0.477241611190032,6.47788507612823e-07,0.49724856168637,0.655494718669854,0.703565699520582,0.633724507454351,0.0375769141107356,7.061018436616e-14,0,3.07191591053524e-07,0.00289304231767851,6.35770651118417e-05,3.08153502714958e-11,0.221939165731653,1.48758338980315e-10,3.82326625913976e-09,0.00296964704366853,0.101344544546991,0.000555493201596091,8.75827578312727e-05,7.3539751453966e-06,0.0448737488850011,0.494601404387051,0.00262011916114879,0.379631139050569,0,2.13614579358534e-08,0,7.98213048991414e-08,0.0013382756193604,0.00157402963985864,0.0723855633357713,2.14289002375967e-06,0.136268591383893,0.00389723893582594,0.000126810187597082,1.3088197192701e-11,1.54927989992615e-07,0.783997646217398,4.2964017451963e-05,1.96960905030075e-06
"node str e-wpli alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185154652782436,0.706764048312032,0.644244868894068,0,0.0213451850736569,6.98949305433239e-07,0.0241626956066439,0.113714120552712,0.546995810652786,0.76727283656294,0.254685077142988,0.137567246483964,0.495894804748443,0.405808782152226,0.296258026352968,0,7.7715611723761e-15,3.28266247517917e-09,0.531424955869197,0.28980453885247,0.000748915681288431,0.366080415103245,0.031081252547394,0.0322088571031807,0.142487494394585,0.0491461461673901,0.506088394964346,0.52084084532278,0.0757188607084819,2.11164419283705e-13,0.724263123446442,0.000201111744933868,0.393655247605215,4.93819290481312e-06,0,2.99760216648792e-15,5.51983125873790e-10,0.491815594810158,0.0738358759064249,0.0495031301778568,0.363981534855597,0.217950298428233,0.29079490825101,0.103110252507155,0,0.00207493595989738,0.0192720603471415,0.000623822801963048,0.630718554333869
"node str e-wpli beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728417340832518,0.729596917454838,0.266807857687097,0.550927038224457,0.500284758606698,0.402602170397485,0.0667156185671303,0.382072149085169,0.635989359403156,0.705635495677639,0.867319843857315,0.126541480831159,0.779783529221525,0.599467748430677,0.518329197450421,0.311075473666855,0.405133386559798,0.597370958658612,0.207639594388793,0.742222973212821,0.00907273282008902,0.712871716356844,0.727250917741224,0.682209688643225,0.0120925668590304,0.41678082087584,0.688840953712965,0.589532809334868,0.60226212844799,0.338049670401884,0.200105390905992,0.00510711401114672,0.469919327507607,0.662356374442721,0.334123339545477,0.334122305378628,0.623841792867003,0.180543335925448,0.567973854414807,0.297298027764984,0.460136402340365,0.407480939893426,0.613462354959708,0.163387846799709,0.221227998363008,0.0311658225807967,5.86273583680352e-07,0.589498220526638
"node str e-wpli delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166895763346999,0.0485627156510854,0.62123128381586,0.675129763239051,0.615073456782811,0.796192158132786,0.571658454035914,0.89785649937781,0.455169258955482,0.755442453742491,0.695732668806392,0.573580516509401,0.430028587684336,0.567824097914068,0.762351561629449,0.133497845009224,0.700355547770827,0.696827542376605,0.549180058126587,0.617298903631414,0.570121977289421,0.542318804299845,0.698161527757084,0.653829005309643,0.347064161747028,0.479872307672267,0.629413031577724,0.716962617483454,0.188138932187792,0.198718587829276,0.144958957401328,0.297332852781596,0.640055765785559,0.741307699397435,0.105426411608902,0.678445276132943,0.714280723145471,0.590099239471167,0.428652509770806,0.5660421262296,0.670311036627764,0.744531785107972,0.433664265753358,0.78516245994966,0.0405774269967746,0.814645110712963,0.749059275082738
"node str e-wpli gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707477742225114,0.141239911855768,0.490664937422164,0.10000112499268,0.689898212951207,0.705556677017003,0.630752618758989,0.706126168553056,0.29257654209835,0.704381538552319,1.24924362957524e-05,0.718324158661248,0.650556762868147,0.887285664304402,0.283154011100515,0.000485308316927391,0.834066317105229,0.202484055644032,0.457500396528882,0.208596860977355,0.319993967940371,0.395554922767066,0.367703010498061,0.151746614513484,0.384746305641748,0.156441101891948,0.798528934259902,0.717821840452039,0.748157943425355,0.00999863948095414,0.490814042736969,0.714437464318267,0.867407547416163,0.276190617743154,0.000668979944567716,0.809443254960262,0.386852270638134,0.772103821386935,0.567812480402855,6.865835688874e-07,0.649277563091619,0.295585557667748,0.824397822420298,0.4615059564525,2.71000999418902e-11,0.739849938076274
"node str e-wpli theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149504344238771,0.00575756787475257,0.142498849001207,0.74716264781426,0.832534549510562,0.262352384089551,0.785054136374965,0.783904001271914,0.400592913862223,0.648825023957478,1.88122685651493e-07,0.000263438252495751,2.45501396989312e-11,3.24844214176778e-05,0.0468448544908744,4.88000979753656e-05,2.70052410753507e-05,0.361659810332391,3.48507195613301e-05,5.32693520720606e-05,0.017072298909812,0.31794575994008,0.0116125890953653,0.002125553912532,0.000309969218572848,0.383648629149628,0.826884603068189,7.96356369403561e-07,0.825679045019862,0,0.000814300170741022,1.36398670136373e-11,9.87110778727374e-06,0.0246276427454788,0.00261335725524303,0.16797443892102,0.295432577589622,0.453269779656629,0.77133056795243,0.000107655789611805,0.000184002346641843,0.00721799272016543,0.75460635488516,0.36340475897906,6.66133814775094e-16
"permutation entropy zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81790277342664e-06,4.96338653683814e-05,0.177307627167573,0.00928115688727449,0.0108296172508286,0.590891315084622,1.67040652432338e-06,0.387170302338346,0,0,0,0,0,0.0618715628828514,0,0,0,0,0,0,0,0,0,0,0.199864783644307,0,0,0,0,0,0,0,0.0610411214989647,0,0,0,0.0125110965918627,0,0,0.0205605957554609,0.15242942069863,1.30377433960049e-07,0
"range asymmetry alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2186608772401e-08,0.646908047176858,0.594515463957474,0,0,6.00869981972618e-05,0.681855689282018,0.30793396414243,0.270155988609565,0,0,0,0,0.140897880900271,0,0,0,0,6.66133814775094e-15,0,1.73108194445604e-10,2.77349254673709e-10,0,1.81847825686532e-09,0.322722257825714,0,0.585052167768418,4.58189042262802e-13,0,0,0,0,0.0839073712336518,0,2.21106755127209e-09,0,0.112736143951713,0,0,3.88133969408955e-13,0.566849683194174,9.65525986940108e-08,0.0445030731671955
