"","ampl total power alpha zero","ampl total power beta zero","ampl total power delta zero","ampl total power gamma zero","ampl total power theta zero","approx entropy zero","betw cen e-icoh alpha zero","betw cen e-icoh beta zero","betw cen e-icoh delta zero","betw cen e-icoh gamma zero","betw cen e-icoh theta zero","betw cen e-plv alpha zero","betw cen e-plv beta zero","betw cen e-plv delta zero","betw cen e-plv gamma zero","betw cen e-plv theta zero","betw cen e-wpli alpha zero","betw cen e-wpli beta zero","betw cen e-wpli delta zero","betw cen e-wpli gamma zero","betw cen e-wpli theta zero","clust coef e-icoh alpha zero","clust coef e-icoh beta zero","clust coef e-icoh delta zero","clust coef e-icoh gamma zero","clust coef e-icoh theta zero","clust coef e-plv alpha zero","clust coef e-plv beta zero","clust coef e-plv delta zero","clust coef e-plv gamma zero","clust coef e-plv theta zero","clust coef e-wpli alpha zero","clust coef e-wpli beta zero","clust coef e-wpli delta zero","clust coef e-wpli gamma zero","clust coef e-wpli theta zero","correlation dimension zero","dfa exponent alpha zero","dfa exponent beta zero","dfa exponent delta zero","dfa exponent gamma zero","dfa exponent theta zero","higuchi fractal dim zero","hjorth activity zero","hjorth complexity zero","hjorth mobility zero","katz fractal dim zero","kurtosis ampl alpha zero","kurtosis ampl beta zero","kurtosis ampl delta zero","kurtosis ampl gamma zero","kurtosis ampl theta zero","life time alpha zero","life time beta zero","life time delta zero","life time gamma zero","life time theta zero","lyapunov exponent zero","lzc exhaustive zero","lzc primitive zero","mean ampl alpha zero","mean ampl beta zero","mean ampl delta zero","mean ampl gamma zero","mean ampl theta zero","microstate A zero","microstate B zero","microstate C zero","microstate D zero","microstate E zero","mod index alpha-beta zero","mod index alpha-gamma zero","mod index beta-gamma zero","mod index delta-alpha zero","mod index delta-beta zero","mod index delta-gamma zero","mod index delta-theta zero","mod index theta-alpha zero","mod index theta-beta zero","mod index theta-gamma zero","node str e-icoh alpha zero","node str e-icoh beta zero","node str e-icoh delta zero","node str e-icoh gamma zero","node str e-icoh theta zero","node str e-plv alpha zero","node str e-plv beta zero","node str e-plv delta zero","node str e-plv gamma zero","node str e-plv theta zero","node str e-wpli alpha zero","node str e-wpli beta zero","node str e-wpli delta zero","node str e-wpli gamma zero","node str e-wpli theta zero","permutation entropy zero","range asymmetry alpha zero","range asymmetry beta zero","range asymmetry delta zero","range asymmetry gamma zero","range asymmetry theta zero","range coef var alpha zero","range coef var beta zero","range coef var delta zero","range coef var gamma zero","range coef var theta zero","relative ampl alpha zero","relative ampl beta zero","relative ampl delta zero","relative ampl gamma zero","relative ampl theta zero","rqa determinism zero","rqa entropy zero","rqa laminarity zero","rqa max diagonal zero","rqa max vertical zero","rqa mean diagonal zero","rqa rte zero","rqa trapping time zero","sample entropy zero","skewness ampl alpha zero","skewness ampl beta zero","skewness ampl delta zero","skewness ampl gamma zero","skewness ampl theta zero","spectral entropy alpha zero","spectral entropy beta zero","spectral entropy delta zero","spectral entropy gamma zero","spectral entropy theta zero","std ampl alpha zero","std ampl beta zero","std ampl delta zero","std ampl gamma zero","std ampl theta zero","waiting time alpha zero","waiting time beta zero","waiting time delta zero","waiting time gamma zero","waiting time theta zero"
"life time gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975077336632928,0.103796229610362,0.0376325070173281,0.267252404792542,0.258322884783332,0.12629853689258,0.0390059686955781,0.0575823458302419,0.0674277204891398,0.111046819922067,0.0700643591517447,0.0364961620004661,0.0932435278279069,0.0458660762093018,0.0866297305462673,0.0984101047921513,0.0158146595553486,0.0718137835320993,0.225393606925745,0.0977679531531863,0.000603803434786253,0.0309886492841537,0.231101384887866,0.188039829799605,0.0626329195430308,0.0155078102027466,0.112322883745308,0.00480376792963951,0.0325743552865122,0.105674580303781,0.158093235615289,0.0282744686019882,0.0753282930611279,0.0160471113895282,0.0939719808461762,0.0351988051802707,0.0603639662750505,-0.00386931662919738,0.0328426459842778,0.13053148626386,0.218399770831871,0.166151602572698,0.0752221064691484,0.0587547038665176,0.0213950667762986,0.157567233478953,0.220300478407156,0.262834415173598,0.0575384298832839,0.0264246573335185,0.0397235593344038,0.184946493455196,0.270126376636176,0.0774767019797978,0.115424234293643,0.014396501652755,0.276465881252364,0.190061098344054,0.204930533840717,0.146202731733416,0.0894030085964644,0.198216018793107,0.115983756631982,0.0515789437354858,0.147574346483688,0.0738341644608154,0.0156184692860321,0.0914972342532895,0.307673766842314,0.0446413429661389,0.122098435679867,0.296217513648192,0.0825716396166411,0.119963692862095,0.0182186634384161,0.0927667308539784,0.0465287643896534,0.0631065286850968,0.077073659456091,0.104493029454047,0.0267515221870206,0.170168200506345,0.0266474167980418,0.93257765678775,0.0709128694171065
"life time theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982211300848054,0.0267171890606477,0.0713129380709946,0.0707440169272423,0.0529427331208703,0.00583760407482049,0.0552525170629277,0.010978417996989,0.0655981962142741,0.0659824607181043,0.0367753245897115,0.0379629985012195,0.0160667085831713,0.109207905253852,0.0381458968053008,0.0270297204413903,0.00266898224916353,0.146446151653442,0.0186754504246117,0.0612689941038518,0.0725150738520943,0.12024527352914,0.065865798231752,0.0497599788437348,-0.000983344227223005,0.00764929688661293,0.0135193248877007,-0.00863041126409245,0.0672800237132289,0.121654091132122,0.0226558227077194,0.00447286188455816,-0.0134457577580088,0.0444560242432848,0.00993742257159954,-0.00514443594779546,0.0117441954189352,-0.00665187696774238,0.0763572826552602,0.0835778675335728,0.0980469991140927,0.0819592931280489,0.129570199195817,0.0086872619683604,0.0873810384153088,0.0617001962027119,0.111609358737536,0.161532407747527,-0.00419794623949267,0.157784665013011,0.249279551943721,0.0506838660541728,0.0952316387586193,0.0308784528017078,0.503791947580912,0.0590494683298935,0.0837770916663191,0.0361649472053037,0.0376428277931064,0.0258322540737705,0.0973366561704587,0.0935562765006623,0.0505052443694201,0.0474276458116103,0.338865281094313,0.034047318154938,0.0353850280756475,0.00424555656246736,0.10163923326273,0.191862590553519,0.053852703185425,0.0993326745793861,0.0345858721415852,0.493105377009481,0.0390102057635784,0.00662149775746329,0.0543400382079691,0.0114017416997717,0.0682490822984891,0.161015136080724,0.0229421484518911,0.0421378840536093,0.0967949008714533,0.86066281471263
"lyapunov exponent zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956606268968464,0.135343045237308,0.142348751306901,0.267322725057316,0.359907169475073,0.0935289631927703,0.0602709539858261,0.0593941894591683,0.0633996114058506,0.0627544741716281,0.205658561588495,0.0105633143101416,0.093481536406504,0.255473620333103,0.149207068269869,0.0385425222862015,0.0121924678050654,0.0341466627265995,0.0944698907041882,0.17812413381944,0.0681128096519461,0.0659474332530935,0.0631344472344586,0.0311818498625914,0.0342582237449477,-0.00150932541079148,0.0109328154979384,0.00735411412825504,0.150481575561246,0.0684896610872883,0.0217593876887084,0.0313424597227473,0.0272418234133021,0.0414072839614151,0.0380231120706407,-0.000408806305446818,0.022872988912988,0.0047807947265248,0.281694182923984,0.19343317736204,0.104616453174873,0.0356670698048087,0.00726323689978756,0.0241555457314635,0.0524973060004952,0.0442476281792783,0.0682317585953159,0.0143079171025572,0.0510855690418899,0.262930674309041,0.0515470211136176,0.280180443688076,0.260645852937974,0.218756141362708,0.173581787129425,0.463002242741138,0.120417900048148,0.129516768934804,0.23260933166495,0.44142999440753,0.0604735712589001,0.101930776540965,0.262947813930851,0.164427009391197,0.0854933975920448,0.225195611912257,0.123793283680137,0.010187887621152,0.311002788158325,0.0574101929280513,0.28879913660752,0.264103869777798,0.235765421517607,0.298229079694728,0.362778226256502,0.100109953332492,0.0664397063066658,0.0675157601197374,0.193565733300272,0.21464285900608,0.0530014566182661,0.0566218605955606,0.0199405883701402
"lzc exhaustive zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988773463444951,0.998262709496962,0.543816639045396,0.0922169639486067,0.350863638065093,0.0583419342840325,0.503633196445606,0.237509723567224,0.112511234431848,0.33606881921991,0.0456620901825913,0.20964290812004,0.217469752680146,0.14986234429502,0.00348575925700512,0.40338692728311,0.00893417314168997,0.0172469499058996,0.110035326949612,0.560009127533871,0.327583412831976,0.340920750286983,0.0889180314605834,0.0106566096545178,0.00649592800845256,0.0038107473740782,0.208983373243596,0.327875554558975,0.0690281377839141,0.124733401377952,0.0410979870751245,0.26975163980622,0.139315604380308,0.00660375001516087,-0.00128883862445626,0.0222418692289002,0.222862329426953,0.738353800377482,0.545998501913065,0.138168822455696,-0.0061862894390578,0.00514923682588933,0.200449991991015,0.200976702000379,0.0336857299547553,0.0250629402522754,-0.000239748842664931,0.0618691067632293,0.508195739616331,0.836613648810411,0.300410847364923,0.679509649172774,0.0644973126566046,0.965007084487102,0.698228674142603,0.903046196625729,0.860822462888705,0.654249287343651,0.676592176518742,0.4018119682499,0.584010570581506,0.816048730697914,0.115012524125483,0.0367248487558601,0.349902086297633,0.0263254130142982,0.207315534904186,0.336285785384336,0.866208125384651,0.312769330071987,0.699239100897097,0.062464579334936,0.494375070161551,0.0849713445008242,0.363538329235915,0.0591858333562179,0.496514806395445,0.260954366264509,0.0584440283524987,0.0818087137121171,0.273053778565173,0.0562342350686935
"lzc primitive zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987970210826371,0.54312999568567,0.096175853807534,0.348863442592397,0.0607466309560286,0.498643050492286,0.234185498649626,0.110423889322502,0.332003052329651,0.0444337816103104,0.20948658716523,0.219791095678044,0.154056623871018,0.00426186991700664,0.393326365495932,0.00876898423537077,0.0181499380028917,0.111079705098313,0.558162101650923,0.330930847171831,0.344769436029056,0.0910372294107221,0.00884681369637483,0.00648808995269765,0.00481870541628914,0.206477065969044,0.33164081120013,0.0720659901619969,0.12202668131528,0.0422242019833481,0.267267320437334,0.141169511403426,0.00506421874731906,-0.00143158651875456,0.0242208055051803,0.220358255566531,0.749440885973838,0.546300627786365,0.139877754624057,-0.00656754458818791,0.0056523729451644,0.19386092141384,0.194988151929265,0.0315552050765788,0.0251258381077257,-0.000123336002916288,0.0649928037753793,0.514112372868397,0.827132596512886,0.303569072482883,0.705973808614787,0.0623456078882192,0.96929640830044,0.70879435645906,0.91261327242534,0.867307231403743,0.672225373508207,0.683077810646085,0.408905242468058,0.597758130624834,0.831127684877888,0.119158582203382,0.036289553096185,0.348134692647067,0.0310006846001431,0.206532522408817,0.348319212971667,0.856325981220356,0.315620964081366,0.724653696856466,0.0604714842437533,0.497726594845709,0.0889468036072758,0.36114121389449,0.0615322282456779,0.492787478459174,0.267703101599043,0.053373957215264,0.0806332628862667,0.263706181382526,0.0569266425529636
"mean ampl alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996849229670186,0.553064475874339,0.629899930661581,0.243560735963143,0.709584552307686,0.12349552368662,0.0830454822410445,0.370123872426443,0.0160528243421173,0.170865105760323,0.371491894436662,0.305780135253549,0.0183599055347617,0.208850087511445,0.0224763128775977,0.0868961179204732,0.291839714880647,0.519262134802077,0.343019060079222,0.40764417550016,0.062346988930741,0.00350424980545677,-0.00067746067130178,3.65872442083893e-06,0.186774727506189,0.337524022025983,0.0482524588781527,0.109252992635014,0.0199097976239111,0.15943962936394,0.0987272187641402,0.00473894120438444,-0.00380404568414651,0.0103454039444021,0.193814199194491,0.701188655391923,0.7220174822691,0.239438541012655,0.0154797142225797,0.0210361017157619,0.197694638935645,0.281651962662512,0.0298492074016683,0.0974082625424435,0.00288190495948763,0.103001620541594,0.539312399116642,0.342080542086861,0.499989997859576,0.460383599581897,0.0674068381845584,0.561755977724356,0.705473694460507,0.39770474082531,0.420781158728757,0.441596581259412,0.720359558073059,0.134476039560761,0.191797329933531,0.644181152369007,0.173824202064191,0.0251056482354111,0.602933124560288,0.0655195733302771,0.163135752256181,0.447163660356298,0.36558870268084,0.514238782865024,0.492141139042382,0.0764071697155208,0.977551462076618,0.537511106183078,0.658039554537685,0.257672599398074,0.723925073453982,0.226528618993929,0.017627084068762,0.139638245635751,0.130060195874665,0.0360659861815957
"mean ampl beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995291440744663,0.522200886627212,0.420847543739005,0.381159131726574,0.0278914252782722,0.027084094897506,0.106439375131685,0.00929336222303741,0.0464241787571962,0.237332636737188,0.244040436838828,0.03458654946123,0.0175880981427671,0.0441122529995456,0.0879162553202903,0.247900417878224,0.116692376574591,0.141075941657704,0.186288263460489,0.0335985814924892,0.022029266029992,-0.00345887500270772,0.000196509868041176,0.0641323777483954,0.115727258689484,0.0300735755195682,0.046189470735727,0.01477852893791,0.0271040338719261,0.0429194079932755,0.0195677503106047,-0.0071393832796239,0.0088541846420164,0.0630929455320324,0.290173693345332,0.321814899472395,0.181498113127552,0.0582349430065602,0.0223141294077594,0.0734952464059748,0.131050645682182,0.0151691982143976,0.170130014274153,0.00529946177819424,0.133280606233827,0.156018214242128,0.0403234880969216,0.292786501625635,0.213113858509467,0.0412330114839336,0.128036392909289,0.329789208174988,0.0790109867378155,0.0885777283552023,0.172593127748947,0.314206322352096,0.0367564023246004,0.054862028386096,0.253037719868755,0.0570276499914479,0.0664469831522295,0.363020075229974,0.225779900638264,0.026057433294818,0.208786805283555,0.0434993268809692,0.290239648415769,0.226219165693295,0.0463283376481831,0.627431551704747,0.99159303941322,0.528975702788619,0.438728859405664,0.409749066541653,0.0481920012587447,0.0787699047828004,0.155382257183685,0.0542219819826374,0.0302519384630947
"mean ampl delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995852897518439,0.262651242004052,0.788729668468046,0.0691332280930319,0.034608484277761,0.0993215470264891,0.00563094530276832,0.0683861812394367,0.145170294382946,0.145435792164048,-0.000709616912354517,0.100212883981145,-0.00083392004470374,0.00595194687299133,0.125612243342633,0.233399736461225,0.179106019280426,0.208539771625838,0.033188061378733,0.0214551578583176,0.00943767398146146,-0.00125157544794963,0.163263946748412,0.106083941665931,0.0170305873442529,0.135738277701944,0.0114052577780865,0.100634174353051,0.0426381489645888,0.0222862046063696,0.00891097603528353,0.00499495564672222,0.166087056469045,0.424380478632,0.423608396302829,0.135275145303651,0.0804299792065798,0.00952735723201241,0.231579969475741,0.257991655783465,0.0355774695853084,0.229781328639922,0.000719991378488929,0.117818884809246,0.137298302167177,0.219870377600614,0.13172468609461,0.338541812969842,0.054549203180399,0.393153978951835,0.355108519042775,0.359846489227344,0.387804954937673,0.314957916111982,0.326645098848101,0.203361387551495,0.275036084538573,0.464230713539379,0.0163714804231215,0.000214287691201015,0.337553001264299,0.0701576670587876,0.0968508512812707,0.121486280463436,0.238035435399253,0.131145550444857,0.363162970072469,0.0497800066225675,0.644983373616537,0.51158851256301,0.996950590836348,0.272368156622923,0.804189071465595,0.0381799253700607,0.0200091670452892,0.325002336811996,0.0620937521831529,0.102012823669463
"mean ampl gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989529925022848,0.201092134230991,0.0165318251661857,0.0287797045482352,0.0353068782137784,0.0230942650448238,0.0157001082238383,0.0687669225760358,0.0657758893683933,0.0347469538860632,0.00759750856385251,0.0396097511802621,0.0367632691800139,0.141200229413466,0.0821136576355,0.040404863432513,0.125483687475971,-0.00330215890372176,0.00513010911123075,0.0122359755760133,-0.00184186035526248,0.0349976244822228,0.0152982547175213,0.0830730372330611,0.020551092744407,0.0961799615299754,0.0114603256471961,-0.00232595324309819,0.00159408399344896,0.0156236424212132,0.00512036079024128,0.0323294149095851,0.059503129504944,0.114535530044114,0.0718048956417595,0.0571032857578813,0.0744084732827817,0.0276481177339297,0.0847577671086233,0.0177018088808805,0.143465142749078,-0.00167041402640755,0.0757522344205244,0.042330894384317,0.0273553172160095,0.168433185011447,0.123887770050775,0.0191696522341951,0.0540039199477923,0.058651607318607,0.075369011549652,0.0276459516195775,0.031123201566782,0.0535549569439967,0.0863803045317728,0.0673421303777689,0.0633551857549601,8.09662000253094e-05,-0.0029105900945082,0.229718352173894,0.100805305975342,0.0391974157334507,0.0488401470925641,0.030176813745432,0.167983927397575,0.110863858529732,0.0224363309008194,0.257006081611854,0.420129225048635,0.268479265286723,0.995132436302546,0.213519753026433,0.0135747558576784,0.0247626732097822,0.0916354180044561,0.0677483552512612,0.0219760542392935
"mean ampl theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997265529442599,0.0936648183372823,0.0834183303389806,0.182502486682485,0.00397225316294612,0.0662719479853773,0.157210521023691,0.150741207280029,-0.00314601543381882,0.171085104477924,0.0023091266873894,0.00691120308683602,0.142140283405173,0.467620246071059,0.395360897966685,0.459974940869528,0.0550951093436278,0.0182118630772352,0.0132934085708225,0.00136423304397958,0.322960535279933,0.210038252326484,0.0200592088125387,0.16098495242693,0.00948259727265112,0.251892833699314,0.0787913953922339,0.0183047072714794,0.0206342290123724,0.00806117770506618,0.34941172329865,0.563106726513995,0.521562388934405,0.175684085108459,0.0431979508505902,0.0167609532740442,0.313975371111864,0.334512975041265,0.0528725508226492,0.165036338203249,-0.00556419793130528,0.150193676873623,0.243317877327669,0.327836904356919,0.281728497638198,0.399608061935925,0.0786953220280305,0.522660327887368,0.459020461359381,0.453817087802251,0.45921398586663,0.368279381088024,0.439142425676971,0.213098687531334,0.29036933569933,0.57250310456511,0.0200422911231237,0.0241444609129355,0.494785934335789,0.0421091791612067,0.344816720514239,0.192530153219936,0.352824804679964,0.285129851327451,0.430954328208337,0.0625963205897455,0.698952178997169,0.364128763860151,0.806751902699849,0.207178969322343,0.994149238493837,0.0682196423782006,0.059148559230016,0.207581700331623,0.129351730336238,0.140448003640523
"microstate A zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933096612021749,0.19172345365542,0.272095578532877,0.0706368962471172,0.068284473727754,0.103351325858152,0.070907048875843,0.00577215236089157,0.147605146585338,0.0227943908665065,0.0376535293019797,0.0436220464115865,0.130882758966602,0.0675245690422031,0.0596249019146658,0.0988357338722281,-0.00256020717966245,0.0123040703002523,-0.0099534434141643,0.0701368709083956,0.269505052855468,0.0335533532812904,0.0551700935743225,0.000771606096836919,0.0930269407060426,0.137092068471465,-0.000984085609402064,0.0094898086483404,-0.00743623250946211,0.0864206521733774,0.130459953498405,0.161613956489141,0.0310637922120902,-0.0113992862264796,-0.00633673404478201,0.072755626288075,0.0617697204924903,0.00328360079805816,-0.00802179777346732,0.0137564363237258,0.00712944863915234,0.152632529342237,0.208862313116571,0.115829406507828,0.0938071327442845,0.112564851917325,0.214935205535818,0.152028926023285,0.19598657833883,0.175113447101141,0.10438318525212,0.158828499155365,0.135395024575911,0.0972987800041419,0.146847139000112,0.0794581326954613,0.00967796273429667,0.0905239217646488,0.000107085653076008,0.043639769449872,0.0891150010467919,0.219190417725113,0.12205155867359,0.0991011120822255,0.119669751281342,0.107820812904525,0.0260387775130084,0.0717716974031895,0.0175957671322209,0.0917571858093482,0.115426805311363,0.0430812184762523,0.026654639478065,0.0685197290440495,0.0339851793463247
"microstate B zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936799354407872,0.208539743329867,0.0462607673327376,0.0287579441698893,0.117428934267498,0.0470668666713377,0.0244636553135837,0.065670725523171,0.0306775055945331,0.0425385363598886,0.0578980078386332,0.0648926253516993,0.0304855569532744,0.0303173119414192,0.0451893011575337,0.00892994935681927,0.00138225596727023,-0.0114917233897482,0.0624940176294452,0.211335284365716,0.0289782628329408,0.0651997407765762,0.00525542162098133,0.121623205921969,0.0694109179531066,0.0134814961218623,0.00981479862842139,-0.0124793261181927,0.0936362982481039,0.0688479727015269,0.0808041031776551,0.0215372795772744,-0.00141336674192382,0.00544594991406043,0.0825469730156613,0.0594755789432662,0.0029196002118448,0.0127536479844285,-9.84183861355574e-05,0.00963365510954082,0.0703588255992791,0.0956995311035299,0.107003012690113,0.0464224648112971,0.152494959093731,0.0963552611937871,0.0778666019343378,0.0980233764938055,0.0768680355541695,0.0346959058239641,0.0843254803248332,0.104948685737523,0.0590941458167709,0.0712214433754293,0.0573116942558593,0.00788055890138799,0.0678503753740923,0.0199903251917763,0.0530606026071971,0.0542893089747463,0.0982035069624578,0.110450159798503,0.0482598835005028,0.150266469469594,0.0782519367333592,0.0268913713567849,0.0359745584642147,0.0313595228678014,0.0780248843297871,0.0521492482458865,0.0230124236313502,0.00587306482240636,0.0381375278592229,0.0438028075866695
"microstate C zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603034447770911,0.0526950501003425,0.216534679295678,0.313604148163813,0.177162776815273,0.0119185174828463,0.174007544400654,0.0377112145778814,0.0751329595556684,0.151795415535573,0.284595291930927,0.148705712265516,0.176415805243319,0.0601754068593218,-0.00118582546643991,-0.00487492243305066,-0.0104795489148091,0.080261317006224,0.452152194370258,0.123766484162763,0.0972455456653116,0.0494896491312049,0.225191326368019,0.105684259773245,0.00212587936798492,-0.00758662061603458,0.000918399603192649,0.0965346873359819,0.339733594025639,0.343375277193755,0.120897404604161,-0.00507306741013092,-0.0107419222727628,0.0374280132609532,0.0718007687431411,-0.00346402822505282,0.0238134892016951,0.00195879809562603,0.057424751084188,0.395670497701491,0.217800853881705,0.364283857907957,0.216130752031626,0.0935768753083247,0.315320915943302,0.416331139734597,0.19562599790205,0.221294966855312,0.253669952568853,0.455998174648726,0.13674067944027,0.0813347950810085,0.319070609494753,0.175271121844372,0.0284959738489644,0.369259011570214,0.00272114903730438,0.0572631125925297,0.286482645990342,0.232464503178318,0.379891953554218,0.227651398812254,0.111102047853388,0.340168243020052,0.107319972568637,0.113896221042449,0.039598194921945,0.184103002599666,0.292651746543286,0.0327100124893893,0.0290424105661493,0.0909427075592064,0.00382155289523087
"microstate D zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225740901020303,0.0771582860337225,0.046754856467034,0.00924528274219976,0.019159950629825,0.0535701581919673,0.0179937718877656,0.0241324344421242,0.0346004927299037,0.0199712738490341,0.00718890388244084,0.00618985311063083,0.082151061199818,0.05723781249556,-0.00615313721208003,-0.00171869660587863,0.0146593835009844,0.135098483587566,0.0433947002889635,0.0168120928277862,0.00791584143508958,0.0530570442710734,0.0833242462517153,0.0594369906847235,-0.00688856785799983,-0.00469019791034352,0.0168074563155271,0.0195878498333008,0.0358305619269654,-0.00181426998273419,0.01858205588736,-0.00366924412919492,0.0337068465252779,0.00252263688819291,3.13899715813962e-06,0.0208483181576664,-0.00694266841338481,0.0328008155863324,0.0450707805988495,0.0460951654354859,0.0539804153783956,0.010518700926299,0.0312678482998625,0.038760693049802,0.0255121363340088,0.0319147816186065,0.0312451558253257,0.0138987363627544,0.0292992388207249,0.0471034494116009,0.0214421772750091,0.0195011013191327,0.0227248895421876,0.023782737891028,0.0296400870571783,0.010864625254317,-0.00152659006494216,0.0242500020003159,0.0479701639432268,0.0553678821445629,0.0109210013638607,0.0325890502040976,0.0136779246032371,0.00933639383605793,0.00605032737438313,0.0259358699391799,0.00500159854540887,0.03844468086748,0.00482827598701446,0.00300678684310749,0.0406598069475812,0.0184469748370545
